Date,BreakFast,Dinner,Lunch,Month,Day,DayOfWeek,IsWeekend,IsHoliday,TotalRevenue,lag_1d,lag_1w,lag_1m,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2023-07-16,48.0,605.0,10.0,7,16,6,0,0,663.0,622.0,532.5,818.0,90.0,78.0,511.0,492.0,280.0,284.0,40.0,174.5,23.0
2023-07-17,0.0,512.5,458.0,7,17,0,0,0,970.5,663.0,2049.2,1821.0,48.0,98.2,180.0,10.0,382.0,416.0,605.0,1569.0,1225.0
2023-07-18,0.0,1106.0,767.0,7,18,1,0,0,1873.0,970.5,430.5,2199.0,0.0,93.0,197.0,458.0,235.0,427.0,512.5,102.5,1575.0
2023-07-19,30.0,162.5,45.0,7,19,2,0,0,237.5,1873.0,751.0,1629.5,0.0,0.0,128.0,767.0,417.0,80.0,1106.0,334.0,1421.5
2023-07-20,91.0,753.0,59.0,7,20,3,0,0,903.0,237.5,1532.0,658.0,30.0,0.0,233.0,45.0,693.0,65.0,162.5,839.0,360.0
2023-07-21,0.0,241.0,82.0,7,21,4,1,0,323.0,903.0,1327.5,538.0,91.0,60.5,223.5,59.0,60.0,0.0,753.0,1207.0,314.5
2023-07-22,50.0,0.0,370.0,7,22,5,1,0,420.0,323.0,622.0,1188.75,0.0,90.0,16.0,82.0,492.0,330.0,241.0,40.0,842.75
2023-07-23,148.0,434.5,241.0,7,23,6,0,0,823.5,420.0,663.0,1091.0,50.0,48.0,78.0,370.0,10.0,70.0,0.0,605.0,943.0
2023-07-24,0.0,1376.5,157.5,7,24,0,0,0,1534.0,823.5,970.5,736.0,148.0,0.0,0.0,241.0,458.0,258.0,434.5,512.5,478.0
2023-07-25,0.0,749.0,57.0,7,25,1,0,0,806.0,1534.0,1873.0,349.0,0.0,0.0,0.0,157.5,767.0,237.0,1376.5,1106.0,112.0
2023-07-26,0.0,416.0,30.0,7,26,2,0,0,446.0,806.0,237.5,990.0,0.0,30.0,32.0,57.0,45.0,301.0,749.0,162.5,657.0
2023-07-27,0.0,149.0,199.0,7,27,3,0,0,348.0,446.0,903.0,1516.0,0.0,91.0,160.0,30.0,59.0,454.0,416.0,753.0,902.0
2023-07-28,0.0,270.0,210.0,7,28,4,1,0,480.0,348.0,323.0,742.0,0.0,0.0,0.0,199.0,82.0,303.0,149.0,241.0,439.0
2023-07-29,0.0,493.5,0.0,7,29,5,1,0,493.5,480.0,420.0,463.0,0.0,50.0,0.0,210.0,370.0,124.0,270.0,0.0,339.0
2023-07-30,0.0,343.0,0.0,7,30,6,0,0,343.0,493.5,823.5,514.0,0.0,148.0,0.0,0.0,241.0,39.0,493.5,434.5,475.0
2023-07-31,118.0,755.0,0.0,7,31,0,0,0,873.0,343.0,1534.0,583.5,0.0,0.0,0.0,0.0,157.5,181.5,343.0,1376.5,402.0
2023-08-01,0.0,236.0,60.0,8,1,1,0,0,296.0,873.0,806.0,597.0,118.0,0.0,0.0,0.0,57.0,125.0,755.0,749.0,472.0
2023-08-02,0.0,147.0,799.0,8,2,2,0,0,946.0,296.0,446.0,853.2,0.0,0.0,121.2,60.0,30.0,176.0,236.0,416.0,556.0
2023-08-03,0.0,848.0,160.0,8,3,3,0,0,1008.0,946.0,348.0,944.5,0.0,0.0,0.0,799.0,199.0,360.0,147.0,149.0,584.5
2023-08-04,0.0,245.0,143.5,8,4,4,1,0,388.5,1008.0,480.0,391.5,0.0,0.0,38.0,160.0,210.0,67.5,848.0,270.0,286.0
2023-08-05,39.0,0.0,124.0,8,5,5,1,0,163.0,388.5,493.5,420.5,0.0,0.0,0.0,143.5,0.0,120.5,245.0,493.5,300.0
2023-08-06,0.0,52.5,307.5,8,6,6,0,0,360.0,163.0,343.0,1094.5,39.0,0.0,240.5,124.0,0.0,216.0,0.0,343.0,638.0
2023-08-07,49.0,40.0,101.0,8,7,0,0,0,190.0,360.0,873.0,423.5,0.0,118.0,117.0,307.5,0.0,48.0,52.5,755.0,258.5
2023-08-08,166.0,318.5,29.0,8,8,1,0,0,513.5,190.0,296.0,532.5,49.0,0.0,78.0,101.0,60.0,280.0,40.0,236.0,174.5
2023-08-09,158.0,170.0,18.0,8,9,2,0,0,346.0,513.5,946.0,2049.2,166.0,0.0,98.2,29.0,799.0,382.0,318.5,147.0,1569.0
2023-08-10,30.0,146.0,350.5,8,10,3,0,0,526.5,346.0,1008.0,430.5,158.0,0.0,93.0,18.0,160.0,235.0,170.0,848.0,102.5
2023-08-11,0.0,605.0,0.0,8,11,4,1,0,605.0,526.5,388.5,751.0,30.0,0.0,0.0,350.5,143.5,417.0,146.0,245.0,334.0
2023-08-12,19.0,657.0,455.5,8,12,5,1,0,1131.5,605.0,163.0,1532.0,0.0,39.0,0.0,0.0,124.0,693.0,605.0,0.0,839.0
2023-08-13,0.0,441.0,467.0,8,13,6,0,0,908.0,1131.5,360.0,1327.5,19.0,0.0,60.5,455.5,307.5,60.0,657.0,52.5,1207.0
2023-08-14,91.0,220.0,394.0,8,14,0,0,0,705.0,908.0,190.0,622.0,0.0,49.0,90.0,467.0,101.0,492.0,441.0,40.0,40.0
2023-08-15,0.0,328.0,144.0,8,15,1,0,0,472.0,705.0,513.5,663.0,91.0,166.0,48.0,394.0,29.0,10.0,220.0,318.5,605.0
2023-08-16,0.0,432.0,460.0,8,16,2,0,0,892.0,472.0,346.0,970.5,0.0,158.0,0.0,144.0,18.0,458.0,328.0,170.0,512.5
2023-08-17,0.0,246.0,91.0,8,17,3,0,0,337.0,892.0,526.5,1873.0,0.0,30.0,0.0,460.0,350.5,767.0,432.0,146.0,1106.0
2023-08-18,125.0,341.0,130.0,8,18,4,1,0,596.0,337.0,605.0,237.5,0.0,0.0,30.0,91.0,0.0,45.0,246.0,605.0,162.5
2023-08-19,121.0,1195.0,163.0,8,19,5,1,0,1479.0,596.0,1131.5,903.0,125.0,19.0,91.0,130.0,455.5,59.0,341.0,657.0,753.0
2023-08-20,78.0,1054.5,426.0,8,20,6,0,0,1558.5,1479.0,908.0,323.0,121.0,0.0,0.0,163.0,467.0,82.0,1195.0,441.0,241.0
2023-08-21,68.0,855.0,607.0,8,21,0,0,0,1530.0,1558.5,705.0,420.0,78.0,91.0,50.0,426.0,394.0,370.0,1054.5,220.0,0.0
2023-08-22,0.0,744.0,352.0,8,22,1,0,0,1096.0,1530.0,472.0,823.5,68.0,0.0,148.0,607.0,144.0,241.0,855.0,328.0,434.5
2023-08-23,55.0,637.0,571.0,8,23,2,0,0,1263.0,1096.0,892.0,1534.0,0.0,0.0,0.0,352.0,460.0,157.5,744.0,432.0,1376.5
2023-08-24,0.0,49.0,311.0,8,24,3,0,0,360.0,1263.0,337.0,806.0,55.0,0.0,0.0,571.0,91.0,57.0,637.0,246.0,749.0
2023-08-25,145.0,322.0,155.0,8,25,4,1,0,622.0,360.0,596.0,446.0,0.0,125.0,0.0,311.0,130.0,30.0,49.0,341.0,416.0
2023-08-26,98.0,646.25,701.0,8,26,5,1,0,1445.25,622.0,1479.0,348.0,145.0,121.0,0.0,155.0,163.0,199.0,322.0,1195.0,149.0
2023-08-27,202.0,586.0,220.0,8,27,6,0,0,1008.0,1445.25,1558.5,480.0,98.0,78.0,0.0,701.0,426.0,210.0,646.25,1054.5,270.0
2023-08-28,0.0,429.0,351.0,8,28,0,0,0,780.0,1008.0,1530.0,493.5,202.0,68.0,0.0,220.0,607.0,0.0,586.0,855.0,493.5
2023-08-29,144.0,881.0,6.0,8,29,1,0,0,1031.0,780.0,1096.0,343.0,0.0,0.0,0.0,351.0,352.0,0.0,429.0,744.0,343.0
2023-08-30,86.0,1237.0,154.0,8,30,2,0,0,1477.0,1031.0,1263.0,873.0,144.0,55.0,118.0,6.0,571.0,0.0,881.0,637.0,755.0
2023-08-31,124.0,85.0,239.0,8,31,3,0,0,448.0,1477.0,360.0,296.0,86.0,0.0,0.0,154.0,311.0,60.0,1237.0,49.0,236.0
2023-09-01,88.5,40.0,219.0,9,1,4,1,0,347.5,448.0,622.0,946.0,124.0,145.0,0.0,239.0,155.0,799.0,85.0,322.0,147.0
2023-09-02,112.5,773.0,245.0,9,2,5,1,0,1130.5,347.5,1445.25,1008.0,88.5,98.0,0.0,219.0,701.0,160.0,40.0,646.25,848.0
2023-09-03,121.5,281.0,112.0,9,3,6,0,0,514.5,1130.5,1008.0,388.5,112.5,202.0,0.0,245.0,220.0,143.5,773.0,586.0,245.0
2023-09-04,507.0,314.0,297.6,9,4,0,0,0,1118.6,514.5,780.0,163.0,121.5,0.0,39.0,112.0,351.0,124.0,281.0,429.0,0.0
2023-09-05,532.0,175.5,0.0,9,5,1,0,0,707.5,1118.6,1031.0,360.0,507.0,144.0,0.0,297.6,6.0,307.5,314.0,881.0,52.5
2023-09-06,225.0,189.0,803.1,9,6,2,0,0,1217.1,707.5,1477.0,190.0,532.0,86.0,49.0,0.0,154.0,101.0,175.5,1237.0,40.0
2023-09-07,121.0,352.5,0.0,9,7,3,0,0,473.5,1217.1,448.0,513.5,225.0,124.0,166.0,803.1,239.0,29.0,189.0,85.0,318.5
2023-09-08,105.5,315.0,275.0,9,8,4,1,0,695.5,473.5,347.5,346.0,121.0,88.5,158.0,0.0,219.0,18.0,352.5,40.0,170.0
2023-09-09,475.0,1614.0,544.0,9,9,5,1,0,2633.0,695.5,1130.5,526.5,105.5,112.5,30.0,275.0,245.0,350.5,315.0,773.0,146.0
2023-09-10,79.0,432.5,371.0,9,10,6,0,0,882.5,2633.0,514.5,605.0,475.0,121.5,0.0,544.0,112.0,0.0,1614.0,281.0,605.0
2023-09-11,19.0,293.0,164.0,9,11,0,0,0,476.0,882.5,1118.6,1131.5,79.0,507.0,19.0,371.0,297.6,455.5,432.5,314.0,657.0
2023-09-12,239.0,900.5,310.0,9,12,1,0,0,1449.5,476.0,707.5,908.0,19.0,532.0,0.0,164.0,0.0,467.0,293.0,175.5,441.0
2023-09-13,0.0,681.0,126.0,9,13,2,0,0,807.0,1449.5,1217.1,705.0,239.0,225.0,91.0,310.0,803.1,394.0,900.5,189.0,220.0
2023-09-14,0.0,0.0,169.6,9,14,3,0,0,169.6,807.0,473.5,472.0,0.0,121.0,0.0,126.0,0.0,144.0,681.0,352.5,328.0
2023-09-15,0.0,566.0,319.0,9,15,4,1,0,885.0,169.6,695.5,892.0,0.0,105.5,0.0,169.6,275.0,460.0,0.0,315.0,432.0
2023-09-16,322.0,860.0,0.0,9,16,5,1,0,1182.0,885.0,2633.0,337.0,0.0,475.0,0.0,319.0,544.0,91.0,566.0,1614.0,246.0
2023-09-17,30.0,487.0,0.0,9,17,6,0,0,517.0,1182.0,882.5,596.0,322.0,79.0,125.0,0.0,371.0,130.0,860.0,432.5,341.0
2023-09-18,30.0,582.5,0.0,9,18,0,0,0,612.5,517.0,476.0,1479.0,30.0,19.0,121.0,0.0,164.0,163.0,487.0,293.0,1195.0
2023-09-19,0.0,386.0,75.0,9,19,1,0,0,461.0,612.5,1449.5,1558.5,30.0,239.0,78.0,0.0,310.0,426.0,582.5,900.5,1054.5
2023-09-20,0.0,112.0,1010.0,9,20,2,0,0,1122.0,461.0,807.0,1530.0,0.0,0.0,68.0,75.0,126.0,607.0,386.0,681.0,855.0
2023-09-21,0.0,209.0,79.5,9,21,3,0,0,288.5,1122.0,169.6,1096.0,0.0,0.0,0.0,1010.0,169.6,352.0,112.0,0.0,744.0
2023-09-22,62.0,278.0,166.0,9,22,4,1,0,506.0,288.5,885.0,1263.0,0.0,0.0,55.0,79.5,319.0,571.0,209.0,566.0,637.0
2023-09-23,225.0,651.5,117.0,9,23,5,1,0,993.5,506.0,1182.0,360.0,62.0,322.0,0.0,166.0,0.0,311.0,278.0,860.0,49.0
2023-09-24,0.0,635.0,1044.0,9,24,6,0,0,1679.0,993.5,517.0,622.0,225.0,30.0,145.0,117.0,0.0,155.0,651.5,487.0,322.0
2023-09-25,49.0,96.0,210.0,9,25,0,0,0,355.0,1679.0,612.5,1445.25,0.0,30.0,98.0,1044.0,0.0,701.0,635.0,582.5,646.25
2023-09-26,39.0,95.0,0.0,9,26,1,0,0,134.0,355.0,461.0,1008.0,49.0,0.0,202.0,210.0,75.0,220.0,96.0,386.0,586.0
2023-09-27,0.0,408.0,221.0,9,27,2,0,0,629.0,134.0,1122.0,780.0,39.0,0.0,0.0,0.0,1010.0,351.0,95.0,112.0,429.0
2023-09-28,0.0,965.0,43.0,9,28,3,0,0,1008.0,629.0,288.5,1031.0,0.0,0.0,144.0,221.0,79.5,6.0,408.0,209.0,881.0
2023-09-29,0.0,569.0,90.0,9,29,4,1,0,659.0,1008.0,506.0,1477.0,0.0,62.0,86.0,43.0,166.0,154.0,965.0,278.0,1237.0
2023-09-30,453.0,654.5,55.0,9,30,5,1,0,1162.5,659.0,993.5,448.0,0.0,225.0,124.0,90.0,117.0,239.0,569.0,651.5,85.0
2023-10-01,0.0,297.0,180.0,10,1,6,0,0,477.0,1162.5,1679.0,347.5,453.0,0.0,88.5,55.0,1044.0,219.0,654.5,635.0,40.0
2023-10-02,0.0,369.0,257.0,10,2,0,0,0,626.0,477.0,355.0,1130.5,0.0,49.0,112.5,180.0,210.0,245.0,297.0,96.0,773.0
2023-10-03,0.0,304.0,0.0,10,3,1,0,0,304.0,626.0,134.0,514.5,0.0,39.0,121.5,257.0,0.0,112.0,369.0,95.0,281.0
2023-10-04,0.0,483.0,168.0,10,4,2,0,0,651.0,304.0,629.0,1118.6,0.0,0.0,507.0,0.0,221.0,297.6,304.0,408.0,314.0
2023-10-05,0.0,372.0,165.0,10,5,3,0,0,537.0,651.0,1008.0,707.5,0.0,0.0,532.0,168.0,43.0,0.0,483.0,965.0,175.5
2023-10-06,0.0,59.0,239.0,10,6,4,1,0,298.0,537.0,659.0,1217.1,0.0,0.0,225.0,165.0,90.0,803.1,372.0,569.0,189.0
2023-10-07,0.0,296.0,184.0,10,7,5,1,0,480.0,298.0,1162.5,473.5,0.0,453.0,121.0,239.0,55.0,0.0,59.0,654.5,352.5
2023-10-08,155.0,340.0,145.0,10,8,6,0,0,640.0,480.0,477.0,695.5,0.0,0.0,105.5,184.0,180.0,275.0,296.0,297.0,315.0
2023-10-09,60.0,40.0,386.0,10,9,0,0,0,486.0,640.0,626.0,2633.0,155.0,0.0,475.0,145.0,257.0,544.0,340.0,369.0,1614.0
2023-10-10,0.0,181.0,140.0,10,10,1,0,0,321.0,486.0,304.0,882.5,60.0,0.0,79.0,386.0,0.0,371.0,40.0,304.0,432.5
2023-10-11,368.0,351.0,0.0,10,11,2,0,0,719.0,321.0,651.0,476.0,0.0,0.0,19.0,140.0,168.0,164.0,181.0,483.0,293.0
2023-10-12,0.0,43.0,95.0,10,12,3,0,0,138.0,719.0,537.0,1449.5,368.0,0.0,239.0,0.0,165.0,310.0,351.0,372.0,900.5
2023-10-13,49.0,320.7,380.0,10,13,4,1,0,749.7,138.0,298.0,807.0,0.0,0.0,0.0,95.0,239.0,126.0,43.0,59.0,681.0
2023-10-14,123.0,239.0,572.25,10,14,5,1,0,934.25,749.7,480.0,169.6,49.0,0.0,0.0,380.0,184.0,169.6,320.7,296.0,0.0
2023-10-15,70.0,50.0,40.0,10,15,6,0,0,160.0,934.25,640.0,885.0,123.0,155.0,0.0,572.25,145.0,319.0,239.0,340.0,566.0
2023-10-16,72.0,201.0,0.0,10,16,0,0,0,273.0,160.0,486.0,1182.0,70.0,60.0,322.0,40.0,386.0,0.0,50.0,40.0,860.0
2023-10-17,0.0,86.0,100.0,10,17,1,0,0,186.0,273.0,321.0,517.0,72.0,0.0,30.0,0.0,140.0,0.0,201.0,181.0,487.0
2023-10-18,0.0,922.0,0.0,10,18,2,0,0,922.0,186.0,719.0,612.5,0.0,368.0,30.0,100.0,0.0,0.0,86.0,351.0,582.5
2023-10-19,0.0,1000.0,70.0,10,19,3,0,0,1070.0,922.0,138.0,461.0,0.0,0.0,0.0,0.0,95.0,75.0,922.0,43.0,386.0
2023-10-20,52.0,172.0,852.0,10,20,4,1,0,1076.0,1070.0,749.7,1122.0,0.0,49.0,0.0,70.0,380.0,1010.0,1000.0,320.7,112.0
2023-10-21,0.0,197.0,476.0,10,21,5,1,0,673.0,1076.0,934.25,288.5,52.0,123.0,0.0,852.0,572.25,79.5,172.0,239.0,209.0
2023-10-22,0.0,98.0,120.0,10,22,6,0,0,218.0,673.0,160.0,506.0,0.0,70.0,62.0,476.0,40.0,166.0,197.0,50.0,278.0
2023-10-23,0.0,698.0,26.0,10,23,0,0,0,724.0,218.0,273.0,993.5,0.0,72.0,225.0,120.0,0.0,117.0,98.0,201.0,651.5
2023-10-24,210.0,0.0,256.0,10,24,1,0,0,466.0,724.0,186.0,1679.0,0.0,0.0,0.0,26.0,100.0,1044.0,698.0,86.0,635.0
2023-10-25,0.0,936.0,295.0,10,25,2,0,0,1231.0,466.0,922.0,355.0,210.0,0.0,49.0,256.0,0.0,210.0,0.0,922.0,96.0
2023-10-27,185.0,591.0,663.0,10,27,4,1,0,1439.0,1231.0,1070.0,134.0,0.0,0.0,39.0,295.0,70.0,0.0,936.0,1000.0,95.0
2023-10-28,0.0,723.0,150.0,10,28,5,1,0,873.0,1439.0,1076.0,629.0,185.0,52.0,0.0,663.0,852.0,221.0,591.0,172.0,408.0
2023-10-29,406.0,880.0,418.0,10,29,6,0,0,1704.0,873.0,673.0,1008.0,0.0,0.0,0.0,150.0,476.0,43.0,723.0,197.0,965.0
2023-10-30,241.0,855.0,576.0,10,30,0,0,0,1672.0,1704.0,218.0,659.0,406.0,0.0,0.0,418.0,120.0,90.0,880.0,98.0,569.0
2023-10-31,0.0,600.0,96.0,10,31,1,0,0,696.0,1672.0,724.0,1162.5,241.0,0.0,453.0,576.0,26.0,55.0,855.0,698.0,654.5
2023-11-01,1483.0,204.0,258.0,11,1,2,0,0,1945.0,696.0,466.0,477.0,0.0,210.0,0.0,96.0,256.0,180.0,600.0,0.0,297.0
2023-11-02,0.0,952.0,570.0,11,2,3,0,0,1522.0,1945.0,1231.0,626.0,1483.0,0.0,0.0,258.0,295.0,257.0,204.0,936.0,369.0
2023-11-03,98.0,727.0,241.0,11,3,4,1,0,1066.0,1522.0,1439.0,304.0,0.0,185.0,0.0,570.0,663.0,0.0,952.0,591.0,304.0
2023-11-04,127.0,149.0,67.2,11,4,5,1,0,343.2,1066.0,873.0,651.0,98.0,0.0,0.0,241.0,150.0,168.0,727.0,723.0,483.0
2023-11-05,96.0,418.0,331.0,11,5,6,0,0,845.0,343.2,1704.0,537.0,127.0,406.0,0.0,67.2,418.0,165.0,149.0,880.0,372.0
2023-11-06,27.0,669.0,311.0,11,6,0,0,0,1007.0,845.0,1672.0,298.0,96.0,241.0,0.0,331.0,576.0,239.0,418.0,855.0,59.0
2023-11-07,0.0,758.0,208.0,11,7,1,0,0,966.0,1007.0,696.0,480.0,27.0,0.0,0.0,311.0,96.0,184.0,669.0,600.0,296.0
2023-11-08,0.0,516.0,48.0,11,8,2,0,0,564.0,966.0,1945.0,640.0,0.0,1483.0,155.0,208.0,258.0,145.0,758.0,204.0,340.0
2023-11-09,0.0,320.0,300.0,11,9,3,0,0,620.0,564.0,1522.0,486.0,0.0,0.0,60.0,48.0,570.0,386.0,516.0,952.0,40.0
2023-11-10,225.0,1034.0,180.0,11,10,4,1,0,1439.0,620.0,1066.0,321.0,0.0,98.0,0.0,300.0,241.0,140.0,320.0,727.0,181.0
2023-11-11,455.0,513.0,381.0,11,11,5,1,0,1349.0,1439.0,343.2,719.0,225.0,127.0,368.0,180.0,67.2,0.0,1034.0,149.0,351.0
2023-11-12,67.0,1106.0,281.0,11,12,6,0,0,1454.0,1349.0,845.0,138.0,455.0,96.0,0.0,381.0,331.0,95.0,513.0,418.0,43.0
2023-11-13,1005.0,633.5,586.0,11,13,0,0,0,2224.5,1454.0,1007.0,749.7,67.0,27.0,49.0,281.0,311.0,380.0,1106.0,669.0,320.7
2023-11-14,96.0,262.0,454.0,11,14,1,0,0,812.0,2224.5,966.0,934.25,1005.0,0.0,123.0,586.0,208.0,572.25,633.5,758.0,239.0
2023-11-15,385.0,750.0,901.0,11,15,2,0,0,2036.0,812.0,564.0,160.0,96.0,0.0,70.0,454.0,48.0,40.0,262.0,516.0,50.0
2023-11-16,96.0,252.0,231.0,11,16,3,0,0,579.0,2036.0,620.0,273.0,385.0,0.0,72.0,901.0,300.0,0.0,750.0,320.0,201.0
2023-11-17,60.0,10200.0,822.0,11,17,4,1,0,11082.0,579.0,1439.0,186.0,96.0,225.0,0.0,231.0,180.0,100.0,252.0,1034.0,86.0
2023-11-18,0.0,291.0,2462.0,11,18,5,1,0,2753.0,11082.0,1349.0,922.0,60.0,455.0,0.0,822.0,381.0,0.0,10200.0,513.0,922.0
2023-11-19,49.0,237.0,120.0,11,19,6,0,0,406.0,2753.0,1454.0,1070.0,0.0,67.0,0.0,2462.0,281.0,70.0,291.0,1106.0,1000.0
2023-11-20,354.0,1681.0,374.0,11,20,0,0,0,2409.0,406.0,2224.5,1076.0,49.0,1005.0,52.0,120.0,586.0,852.0,237.0,633.5,172.0
2023-11-21,25.0,475.0,40.0,11,21,1,0,0,540.0,2409.0,812.0,673.0,354.0,96.0,0.0,374.0,454.0,476.0,1681.0,262.0,197.0
2023-11-22,54.0,30.0,1443.0,11,22,2,0,0,1527.0,540.0,2036.0,218.0,25.0,385.0,0.0,40.0,901.0,120.0,475.0,750.0,98.0
2023-11-23,0.0,1033.5,477.0,11,23,3,0,0,1510.5,1527.0,579.0,724.0,54.0,96.0,0.0,1443.0,231.0,26.0,30.0,252.0,698.0
2023-11-24,30.0,663.0,2040.0,11,24,4,1,0,2733.0,1510.5,11082.0,466.0,0.0,60.0,210.0,477.0,822.0,256.0,1033.5,10200.0,0.0
2023-11-25,216.5,252.5,1369.0,11,25,5,1,0,1838.0,2733.0,2753.0,1231.0,30.0,0.0,0.0,2040.0,2462.0,295.0,663.0,291.0,936.0
2023-11-26,0.0,989.5,753.0,11,26,6,0,0,1742.5,1838.0,406.0,1439.0,216.5,49.0,185.0,1369.0,120.0,663.0,252.5,237.0,591.0
2023-11-27,0.0,964.0,166.0,11,27,0,0,0,1130.0,1742.5,2409.0,873.0,0.0,354.0,0.0,753.0,374.0,150.0,989.5,1681.0,723.0
2023-11-28,0.0,49.0,1366.0,11,28,1,0,0,1415.0,1130.0,540.0,1704.0,0.0,25.0,406.0,166.0,40.0,418.0,964.0,475.0,880.0
2023-11-29,64.5,98.0,255.75,11,29,2,0,0,418.25,1415.0,1527.0,1672.0,0.0,54.0,241.0,1366.0,1443.0,576.0,49.0,30.0,855.0
2023-11-30,848.0,1741.5,1026.0,11,30,3,0,0,3615.5,418.25,1510.5,696.0,64.5,0.0,0.0,255.75,477.0,96.0,98.0,1033.5,600.0
2023-12-01,0.0,553.0,957.75,12,1,4,1,0,1510.75,3615.5,2733.0,1945.0,848.0,30.0,1483.0,1026.0,2040.0,258.0,1741.5,663.0,204.0
2023-12-02,0.0,794.5,273.0,12,2,5,1,1,1067.5,1510.75,1838.0,1522.0,0.0,216.5,0.0,957.75,1369.0,570.0,553.0,252.5,952.0
2023-12-03,0.0,1804.5,316.0,12,3,6,0,1,2120.5,1067.5,1742.5,1066.0,0.0,0.0,98.0,273.0,753.0,241.0,794.5,989.5,727.0
2023-12-04,0.0,1407.0,391.0,12,4,0,0,0,1798.0,2120.5,1130.0,343.2,0.0,0.0,127.0,316.0,166.0,67.2,1804.5,964.0,149.0
2023-12-05,0.0,1201.0,593.0,12,5,1,0,0,1794.0,1798.0,1415.0,845.0,0.0,0.0,96.0,391.0,1366.0,331.0,1407.0,49.0,418.0
2023-12-06,245.0,77.0,275.0,12,6,2,0,0,597.0,1794.0,418.25,1007.0,0.0,64.5,27.0,593.0,255.75,311.0,1201.0,98.0,669.0
2023-12-07,0.0,587.0,422.0,12,7,3,0,0,1009.0,597.0,3615.5,966.0,245.0,848.0,0.0,275.0,1026.0,208.0,77.0,1741.5,758.0
2023-12-08,0.0,1036.0,160.0,12,8,4,1,0,1196.0,1009.0,1510.75,564.0,0.0,0.0,0.0,422.0,957.75,48.0,587.0,553.0,516.0
2023-12-09,502.0,313.5,533.0,12,9,5,1,0,1348.5,1196.0,1067.5,620.0,0.0,0.0,0.0,160.0,273.0,300.0,1036.0,794.5,320.0
2023-12-10,145.0,165.0,512.0,12,10,6,0,0,822.0,1348.5,2120.5,1439.0,502.0,0.0,225.0,533.0,316.0,180.0,313.5,1804.5,1034.0
2023-12-11,164.0,450.0,380.0,12,11,0,0,0,994.0,822.0,1798.0,1349.0,145.0,0.0,455.0,512.0,391.0,381.0,165.0,1407.0,513.0
2023-12-12,145.0,21203.0,1990.0,12,12,1,0,0,23338.0,994.0,1794.0,1454.0,164.0,0.0,67.0,380.0,593.0,281.0,450.0,1201.0,1106.0
2023-12-13,290.0,808.0,39.0,12,13,2,0,0,1137.0,23338.0,597.0,2224.5,145.0,245.0,1005.0,1990.0,275.0,586.0,21203.0,77.0,633.5
2023-12-14,30.0,629.5,485.0,12,14,3,0,0,1144.5,1137.0,1009.0,812.0,290.0,0.0,96.0,39.0,422.0,454.0,808.0,587.0,262.0
2023-12-15,388.0,181.4,650.6,12,15,4,1,0,1220.0,1144.5,1196.0,2036.0,30.0,0.0,385.0,485.0,160.0,901.0,629.5,1036.0,750.0
2023-12-16,1426.0,266.0,86.0,12,16,5,1,0,1778.0,1220.0,1348.5,579.0,388.0,502.0,96.0,650.6,533.0,231.0,181.4,313.5,252.0
2023-12-17,437.0,193.0,676.0,12,17,6,0,0,1306.0,1778.0,822.0,11082.0,1426.0,145.0,60.0,86.0,512.0,822.0,266.0,165.0,10200.0
2023-12-18,291.0,865.4,661.6,12,18,0,0,0,1818.0,1306.0,994.0,2753.0,437.0,164.0,0.0,676.0,380.0,2462.0,193.0,450.0,291.0
2023-12-19,226.0,291.0,208.0,12,19,1,0,0,725.0,1818.0,23338.0,406.0,291.0,145.0,49.0,661.6,1990.0,120.0,865.4,21203.0,237.0
2023-12-20,505.5,486.0,268.0,12,20,2,0,0,1259.5,725.0,1137.0,2409.0,226.0,290.0,354.0,208.0,39.0,374.0,291.0,808.0,1681.0
2023-12-21,0.0,515.5,90.0,12,21,3,0,0,605.5,1259.5,1144.5,540.0,505.5,30.0,25.0,268.0,485.0,40.0,486.0,629.5,475.0
2023-12-22,0.0,0.0,335.0,12,22,4,1,0,335.0,605.5,1220.0,1527.0,0.0,388.0,54.0,90.0,650.6,1443.0,515.5,181.4,30.0
2023-12-23,514.0,1077.0,143.0,12,23,5,1,0,1734.0,335.0,1778.0,1510.5,0.0,1426.0,0.0,335.0,86.0,477.0,0.0,266.0,1033.5
2023-12-24,1335.0,262.5,309.0,12,24,6,0,0,1906.5,1734.0,1306.0,2733.0,514.0,437.0,30.0,143.0,676.0,2040.0,1077.0,193.0,663.0
2023-12-25,220.0,55.0,286.0,12,25,0,0,0,561.0,1906.5,1818.0,1838.0,1335.0,291.0,216.5,309.0,661.6,1369.0,262.5,865.4,252.5
2023-12-26,26.0,1319.0,205.0,12,26,1,0,0,1550.0,561.0,725.0,1742.5,220.0,226.0,0.0,286.0,208.0,753.0,55.0,291.0,989.5
2023-12-27,351.0,717.0,932.0,12,27,2,0,0,2000.0,1550.0,1259.5,1130.0,26.0,505.5,0.0,205.0,268.0,166.0,1319.0,486.0,964.0
2023-12-28,208.0,340.0,924.0,12,28,3,0,0,1472.0,2000.0,605.5,1415.0,351.0,0.0,0.0,932.0,90.0,1366.0,717.0,515.5,49.0
